-4.2,0.00052013,9.7149e-11,1.2259e-15,9.39e-31
-4.19,0.00052848,1.0845e-10,1.3867e-15,1.276e-30
-4.18,0.00053693,1.2104e-10,1.5682e-15,1.7328e-30
-4.17,0.00054548,1.3503e-10,1.7731e-15,2.3514e-30
-4.16,0.00055413,1.5059e-10,2.0042e-15,3.1884e-30
-4.15,0.00056288,1.6789e-10,2.2647e-15,4.3202e-30
-4.14,0.00057172,1.8711e-10,2.5586e-15,5.8496e-30
-4.13,0.00058066,2.0847e-10,2.8897e-15,7.9145e-30
-4.12,0.00058971,2.3218e-10,3.2629e-15,1.0701e-29
-4.11,0.00059885,2.5851e-10,3.6834e-15,1.4457e-29
-4.1,0.00060809,2.8772e-10,4.1569e-15,1.9518e-29
-4.09,0.00061744,3.2013e-10,4.6901e-15,2.6331e-29
-4.08,0.00062688,3.5607e-10,5.2902e-15,3.5496e-29
-4.07,0.00063642,3.9591e-10,5.9657e-15,4.7816e-29
-4.06,0.00064607,4.4006e-10,6.7256e-15,6.4366e-29
-4.05,0.00065581,4.8897e-10,7.5804e-15,8.6581e-29
-4.04,0.00066566,5.4314e-10,8.5416e-15,1.1638e-28
-4.03,0.00067561,6.031e-10,9.6221e-15,1.5632e-28
-4.02,0.00068566,6.6946e-10,1.0837e-14,2.0981e-28
-4.01,0.00069581,7.4287e-10,1.2201e-14,2.8139e-28
-4,0.00070606,8.2405e-10,1.3734e-14,3.7714e-28
-3.99,0.00071642,9.1381e-10,1.5455e-14,5.0508e-28
-3.98,0.00072688,1.013e-09,1.7388e-14,6.7594e-28
-3.97,0.00073744,1.1226e-09,1.9557e-14,9.0394e-28
-3.96,0.0007481,1.2436e-09,2.1991e-14,1.208e-27
-3.95,0.00075886,1.3772e-09,2.4721e-14,1.6131e-27
-3.94,0.00076973,1.5246e-09,2.7784e-14,2.1524e-27
-3.93,0.00078069,1.6873e-09,3.1217e-14,2.8701e-27
-3.92,0.00079176,1.8666e-09,3.5066e-14,3.8242e-27
-3.91,0.00080293,2.0644e-09,3.9379e-14,5.0917e-27
-3.9,0.00081421,2.2824e-09,4.4211e-14,6.7745e-27
-3.89,0.00082558,2.5225e-09,4.9623e-14,9.0068e-27
-3.88,0.00083705,2.7869e-09,5.5683e-14,1.1966e-26
-3.87,0.00084863,3.078e-09,6.2467e-14,1.5886e-26
-3.86,0.00086031,3.3984e-09,7.0059e-14,2.1074e-26
-3.85,0.00087209,3.7509e-09,7.8553e-14,2.7937e-26
-3.84,0.00088396,4.1386e-09,8.8055e-14,3.7008e-26
-3.83,0.00089594,4.5648e-09,9.868e-14,4.8988e-26
-3.82,0.00090802,5.0332e-09,1.1056e-13,6.4798e-26
-3.81,0.0009202,5.5478e-09,1.2383e-13,8.5649e-26
-3.8,0.00093248,6.113e-09,1.3867e-13,1.1313e-25
-3.79,0.00094485,6.7335e-09,1.5524e-13,1.4931e-25
-3.78,0.00095733,7.4145e-09,1.7374e-13,1.9692e-25
-3.77,0.0009699,8.1617e-09,1.944e-13,2.5953e-25
-3.76,0.00098257,8.9811e-09,2.1747e-13,3.418e-25
-3.75,0.00099534,9.8795e-09,2.432e-13,4.4981e-25
-3.74,0.0010082,1.0864e-08,2.7191e-13,5.9152e-25
-3.73,0.0010212,1.1943e-08,3.0393e-13,7.773e-25
-3.72,0.0010342,1.3124e-08,3.3963e-13,1.0207e-24
-3.71,0.0010474,1.4418e-08,3.7942e-13,1.3393e-24
-3.7,0.0010606,1.5833e-08,4.2377e-13,1.7562e-24
-3.69,0.0010739,1.7382e-08,4.7317e-13,2.301e-24
-3.68,0.0010874,1.9076e-08,5.2821e-13,3.0127e-24
-3.67,0.0011009,2.0928e-08,5.8948e-13,3.9417e-24
-3.66,0.0011145,2.2952e-08,6.577e-13,5.1533e-24
-3.65,0.0011282,2.5164e-08,7.3362e-13,6.7325e-24
-3.64,0.001142,2.7579e-08,8.1809e-13,8.7892e-24
